FFP_DATE,LOAD_TIME,FLIGHT_COUNT,SEG_KM_SUM,LAST_TO_END,avg_discount
2011/6/7,2014/3/31,7,12604,243,0.605180895
2012/11/6,2014/3/31,5,9857,16,0.773812519
2012/6/8,2014/3/31,6,11992,77,0.636007338
2012/10/18,2014/3/31,8,13399,196,0.569220091
2008/5/9,2014/3/31,6,10546,210,0.723201214
2007/11/17,2014/3/31,7,9265,153,0.823157043
2012/5/30,2014/3/31,3,9600,130,0.794416667
2007/7/22,2014/3/31,9,11280,14,0.675960993
2006/10/12,2014/3/31,5,11155,37,0.683515912
2009/10/11,2014/3/31,12,10517,51,0.724919654
2009/11/2,2014/3/31,6,10821,69,0.704502357
2005/6/22,2014/3/31,7,10460,17,0.728811663
2013/1/24,2014/3/31,11,9588,12,0.795089695
2011/10/25,2014/3/31,11,14750,246,0.516823729
2013/3/28,2014/3/31,5,11468,101,0.664696547
2010/8/9,2014/3/31,9,10892,201,0.699839332
2005/12/23,2014/3/31,10,10442,48,0.72998372
2011/2/12,2014/3/31,13,9783,268,0.779121946
2007/9/13,2014/3/31,8,12418,83,0.61376067
2011/9/6,2014/3/31,7,8761,64,0.869955485
2011/3/10,2014/3/31,18,10440,12,0.73
2006/9/21,2014/3/31,6,10638,321,0.71641286
2011/7/13,2014/3/31,12,10584,125,0.720033069
2009/8/24,2014/3/31,6,9753,142,0.781358556
2012/7/20,2014/3/31,8,11340,16,0.671994709
2010/1/2,2014/3/31,6,10321,129,0.738246294
2013/1/24,2014/3/31,6,6575,20,1.158798479
2010/11/29,2014/3/31,9,9160,132,0.831770742
2011/4/19,2014/3/31,11,13209,37,0.576760542
2008/1/21,2014/3/31,4,13763,122,0.553515222
2011/11/10,2014/3/31,6,10671,140,0.713890919
2012/9/21,2014/3/31,11,11869,42,0.641818182
2011/11/26,2014/3/31,12,10996,261,0.692663696
2007/6/12,2014/3/31,8,10231,38,0.744426742
2008/9/3,2014/3/31,4,9148,73,0.8325
2013/2/26,2014/3/31,8,14089,33,0.540512457
2008/9/3,2014/3/31,4,10688,468,0.7125
2012/1/6,2014/3/31,8,10743,63,0.708840175
2012/3/26,2014/3/31,8,12055,49,0.631668187
2012/8/17,2014/3/31,6,11693,226,0.651204994
2011/12/15,2014/3/31,11,10720,4,0.710266791
2012/8/21,2014/3/31,17,10142,30,0.750732597
2013/3/3,2014/3/31,6,10539,118,0.722350318
2011/1/4,2014/3/31,9,10367,238,0.734309829
2006/10/5,2014/3/31,4,5232,170,1.455
2007/3/14,2014/3/31,4,5232,189,1.455
2010/10/24,2014/3/31,8,9946,298,0.765371003
2009/11/25,2014/3/31,9,8925,66,0.852908683
2007/4/16,2014/3/31,7,9210,96,0.826480999
2012/7/11,2014/3/31,8,9477,11,0.803184552
2011/6/29,2014/3/31,14,13382,50,0.568774473
2010/8/2,2014/3/31,5,12126,270,0.627651328
2007/3/28,2014/3/31,10,9893,180,0.769283332
2009/8/27,2014/3/31,8,10566,297,0.720282037
2009/12/13,2014/3/31,17,9709,11,0.783816047
2011/11/9,2014/3/31,8,12424,381,0.6125
2013/3/7,2014/3/31,9,8464,75,0.899056002
2008/6/16,2014/3/31,9,9682,214,0.785934724
2011/9/20,2014/3/31,12,8539,120,0.891105516
2012/10/1,2014/3/31,9,9421,60,0.807665853
2012/1/16,2014/3/31,12,9798,127,0.776515615
2009/12/16,2014/3/31,7,10407,126,0.731059864
2012/2/22,2014/3/31,4,12206,487,0.623283631
2008/5/21,2014/3/31,7,13561,181,0.560960106
2010/6/28,2014/3/31,6,16701,608,0.455469732
2006/4/16,2014/3/31,7,13630,374,0.558063096
2011/9/8,2014/3/31,6,9373,273,0.811438173
2012/8/16,2014/3/31,6,10677,122,0.712332116
2009/3/5,2014/3/31,11,15365,391,0.494991865
2008/7/4,2014/3/31,6,12195,83,0.623657237
2012/1/24,2014/3/31,10,13932,153,0.545894344
2010/8/15,2014/3/31,9,12118,104,0.62758541
2010/7/18,2014/3/31,4,8322,373,0.913782745
2005/2/12,2014/3/31,11,10421,174,0.729714999
2012/4/25,2014/3/31,12,10586,71,0.718339316
2005/8/30,2014/3/31,12,10535,242,0.721788325
2011/8/28,2014/3/31,9,9664,66,0.78680774
2005/8/26,2014/3/31,7,14385,444,0.528571429
2010/2/4,2014/3/31,5,9518,191,0.798849548
2013/3/15,2014/3/31,8,15036,27,0.505682362
2006/10/13,2014/3/31,8,10632,1,0.715126975
2009/11/3,2014/3/31,8,8395,246,0.90567838
2012/12/6,2014/3/31,16,18088,9,0.420340557
2011/1/24,2014/3/31,13,9670,97,0.786240951
2012/9/14,2014/3/31,6,11365,53,0.668974043
2012/12/18,2014/3/31,4,7240,465,1.05
2009/12/15,2014/3/31,6,10610,2,0.716482564
2012/12/18,2014/3/31,12,11051,32,0.687880735
2011/1/24,2014/3/31,10,10932,33,0.695313758
2005/2/4,2014/3/31,15,13986,30,0.543478478
2011/1/14,2014/3/31,8,11691,10,0.650020529
2012/4/17,2014/3/31,6,9290,186,0.817953714
2013/1/15,2014/3/31,8,11390,104,0.667136962
2010/3/1,2014/3/31,10,7728,377,0.983203934
2008/10/25,2014/3/31,14,12782,46,0.594444531
2011/10/16,2014/3/31,7,9975,514,0.761714286
2008/2/17,2014/3/31,6,11768,24,0.645627974
2012/7/7,2014/3/31,9,9970,86,0.762044132
2011/7/29,2014/3/31,12,11435,24,0.664381286
2011/6/21,2014/3/31,14,12144,2,0.625573123
2011/2/25,2014/3/31,10,9687,146,0.784210798
2007/7/7,2014/3/31,15,9815,2,0.773962303
2006/8/23,2014/3/31,13,15001,8,0.506380241
2006/4/15,2014/3/31,6,11481,169,0.661615713
2006/5/19,2014/3/31,7,12103,445,0.62758407
2013/1/29,2014/3/31,8,10318,102,0.736097112
2011/7/2,2014/3/31,10,8398,29,0.904330793
2010/5/23,2014/3/31,7,11855,121,0.640614087
2007/12/1,2014/3/31,16,10646,74,0.713318617
2007/10/22,2014/3/31,5,7289,256,1.041816436
2010/12/21,2014/3/31,9,10760,7,0.705655204
2011/7/19,2014/3/31,9,9962,13,0.762126079
2013/2/2,2014/3/31,9,9626,58,0.788680657
2009/1/30,2014/3/31,6,9812,39,0.773661843
2011/8/30,2014/3/31,3,9690,160,0.783333333
2009/8/1,2014/3/31,10,14208,6,0.534144848
2013/3/26,2014/3/31,5,15324,164,0.495243409
2009/9/15,2014/3/31,9,10226,372,0.741981224
2012/11/9,2014/3/31,3,13713,32,0.553264056
2012/9/22,2014/3/31,11,12081,242,0.627963745
2013/1/1,2014/3/31,14,8820,14,0.859972789
2007/7/23,2014/3/31,7,6707,52,1.130824512
2005/9/9,2014/3/31,13,10775,84,0.70382181
2011/11/3,2014/3/31,9,19858,10,0.381888408
2013/2/12,2014/3/31,7,8776,53,0.86407247
2009/7/3,2014/3/31,9,11776,8,0.643924083
2008/7/2,2014/3/31,10,12843,212,0.590425913
2011/9/20,2014/3/31,12,12381,95,0.612454567
2012/9/9,2014/3/31,4,12488,133,0.607197309
2012/9/20,2014/3/31,6,10101,101,0.750683101
2012/11/6,2014/3/31,9,12830,29,0.591006235
2011/4/26,2014/3/31,10,12664,265,0.598668667
2007/12/9,2014/3/31,6,10892,48,0.696065002
2011/10/17,2014/3/31,3,6231,639,1.216666667
2009/12/20,2014/3/31,6,11941,346,0.634770957
2007/6/17,2014/3/31,12,19855,136,0.381751196
2005/10/26,2014/3/31,9,10290,106,0.736592809
2012/3/30,2014/3/31,8,10627,158,0.713178696
2007/11/26,2014/3/31,5,7701,33,0.984144916
2008/2/10,2014/3/31,5,12465,169,0.608
2012/6/14,2014/3/31,9,13790,109,0.549523568
2013/1/18,2014/3/31,9,9507,64,0.797085306
2013/3/20,2014/3/31,6,14208,114,0.533333333
2006/6/22,2014/3/31,23,8908,20,0.850565784
2010/5/20,2014/3/31,6,10254,47,0.738864833
2012/6/18,2014/3/31,4,7718,219,0.981549624
2010/2/22,2014/3/31,13,10730,203,0.705987884
2012/3/12,2014/3/31,9,8232,338,0.920159135
2012/11/16,2014/3/31,5,13324,234,0.568492945
2010/6/22,2014/3/31,8,13230,440,0.572524565
2011/1/15,2014/3/31,13,10257,189,0.738461538
2011/8/12,2014/3/31,6,8873,327,0.853612082
2011/7/31,2014/3/31,13,9474,14,0.799460629
2011/9/29,2014/3/31,12,9712,48,0.779813633
2010/10/4,2014/3/31,4,7868,675,0.9625
2008/4/1,2014/3/31,13,14853,29,0.509831684
2005/1/31,2014/3/31,8,15919,124,0.475676864
2008/10/10,2014/3/31,4,11920,170,0.635186242
2012/5/13,2014/3/31,6,11462,141,0.660560984
2010/12/2,2014/3/31,6,9764,438,0.775337976
2008/3/17,2014/3/31,7,9283,1,0.815507918
2009/9/9,2014/3/31,11,15952,93,0.474522944
2011/4/3,2014/3/31,8,9389,40,0.806207264
2012/7/27,2014/3/31,9,10372,157,0.729604705
2013/2/13,2014/3/31,8,10026,25,0.754747656
2011/4/30,2014/3/31,9,9648,138,0.784303483
2011/8/16,2014/3/31,5,9377,100,0.806926522
2008/6/3,2014/3/31,8,15610,28,0.484715567
2011/3/19,2014/3/31,9,11419,30,0.662573781
2008/1/31,2014/3/31,4,10423,598,0.7258227
2010/7/16,2014/3/31,12,8258,8,0.916089852
2007/11/13,2014/3/31,8,11244,35,0.672718783
2010/2/21,2014/3/31,10,14313,129,0.528446168
2007/4/6,2014/3/31,8,15626,153,0.483997824
2011/11/20,2014/3/31,10,13214,25,0.572329348
2004/12/3,2014/3/31,8,7961,105,0.949923376
2008/9/15,2014/3/31,7,9706,85,0.779130435
2011/7/31,2014/3/31,6,10067,5,0.751186053
2010/3/8,2014/3/31,7,9622,35,0.785922885
2007/4/24,2014/3/31,8,10481,316,0.721376777
2007/7/13,2014/3/31,9,10881,9,0.69483871
2005/9/11,2014/3/31,11,12275,8,0.615923422
2009/8/10,2014/3/31,6,6990,260,1.081533619
2012/5/18,2014/3/31,10,9436,199,0.801118058
2010/3/30,2014/3/31,6,9296,184,0.813166954
2006/4/14,2014/3/31,6,9672,70,0.781505376
2012/4/6,2014/3/31,9,12968,66,0.582853177
2012/10/30,2014/3/31,10,9273,111,0.815098674
2012/4/14,2014/3/31,9,11255,315,0.67152821
2006/11/10,2014/3/31,4,10271,554,0.735833901
2010/11/30,2014/3/31,7,9880,138,0.764918016
2009/1/7,2014/3/31,9,10012,12,0.754827207
2012/5/20,2014/3/31,8,10935,205,0.691103795
2011/2/9,2014/3/31,9,13702,83,0.551539191
2010/10/16,2014/3/31,7,16677,153,0.453117467
2008/9/22,2014/3/31,6,9121,13,0.828403684
2007/2/5,2014/3/31,10,10190,142,0.74149264
2012/3/15,2014/3/31,11,11247,2,0.671755135
2008/7/17,2014/3/31,11,8057,330,0.937631873
2009/7/16,2014/3/31,9,12215,87,0.61844781
2007/11/30,2014/3/31,8,10015,139,0.754300549
2010/10/30,2014/3/31,15,11080,323,0.681796029
2012/6/18,2014/3/31,10,7792,240,0.969486653
2012/2/6,2014/3/31,7,9933,155,0.760500352
2010/11/29,2014/3/31,11,14267,18,0.529453985
2013/3/6,2014/3/31,3,9333,56,0.809322833
2012/4/30,2014/3/31,5,10243,49,0.73738065
2007/10/10,2014/3/31,9,12081,128,0.625184173
2008/10/26,2014/3/31,5,9231,500,0.818177879
2012/12/6,2014/3/31,5,14541,106,0.519346675
2007/10/29,2014/3/31,7,8177,63,0.92326281
2008/10/24,2014/3/31,10,9586,419,0.787528688
2012/4/17,2014/3/31,7,8959,520,0.84259962
2005/5/23,2014/3/31,8,8402,112,0.898434896
2012/6/19,2014/3/31,10,14392,64,0.524480962
2009/12/25,2014/3/31,9,9144,216,0.82545713
2009/11/21,2014/3/31,11,14932,147,0.505482186
2008/4/28,2014/3/31,5,8011,303,0.942154538
2012/8/22,2014/3/31,13,13428,41,0.562031576
2011/2/8,2014/3/31,4,8735,618,0.863978248
2006/1/5,2014/3/31,6,11983,582,0.629796378
2008/10/26,2014/3/31,4,9288,520,0.8125
2011/11/21,2014/3/31,4,9288,636,0.8125
2010/8/17,2014/3/31,8,8829,17,0.854685695
2007/9/4,2014/3/31,15,12643,192,0.596802974
2008/8/21,2014/3/31,7,10912,32,0.691473607
2007/4/16,2014/3/31,14,16834,3,0.448216704
2006/6/19,2014/3/31,7,8114,102,0.929881686
2010/12/20,2014/3/31,7,13172,181,0.572761919
2011/12/27,2014/3/31,7,14179,109,0.532081952
2006/4/20,2014/3/31,6,12143,260,0.62122375
2012/5/1,2014/3/31,3,7387,179,1.021185867
2008/6/7,2014/3/31,7,9405,100,0.802061669
2012/8/3,2014/3/31,6,9661,203,0.780803229
2009/3/19,2014/3/31,5,10364,104,0.727840602
2005/8/3,2014/3/31,8,13902,30,0.542442814
2010/4/28,2014/3/31,5,12353,248,0.610412855
2012/8/7,2014/3/31,10,12627,8,0.597076899
2012/3/27,2014/3/31,8,12946,109,0.582317318
2006/1/18,2014/3/31,6,10473,1,0.719801394
2011/7/16,2014/3/31,13,10841,142,0.695326077
2011/8/14,2014/3/31,4,11954,20,0.630562155
2010/1/14,2014/3/31,8,9340,89,0.807036403
2007/7/26,2014/3/31,12,9532,200,0.79075535
2008/9/4,2014/3/31,8,9581,6,0.786665275
2013/3/6,2014/3/31,9,8577,49,0.878702343
2010/7/26,2014/3/31,8,9712,75,0.776009061
2013/1/8,2014/3/31,8,10829,110,0.695919291
2012/6/12,2014/3/31,3,8828,400,0.853647485
2011/6/25,2014/3/31,3,5142,272,1.465571762
2009/8/23,2014/3/31,7,11965,343,0.629832846
2005/4/21,2014/3/31,7,9646,42,0.781206718
2009/9/20,2014/3/31,8,11104,5,0.678631124
2010/1/19,2014/3/31,9,11054,143,0.681691695
2006/2/18,2014/3/31,11,13240,177,0.569138973
2012/11/30,2014/3/31,6,9358,142,0.80522975
2007/4/12,2014/3/31,5,7535,419,1
2010/4/18,2014/3/31,4,12757,349,0.590652191
2007/6/9,2014/3/31,9,9090,59,0.828888889
2005/8/26,2014/3/31,9,10286,31,0.732492709
2005/1/27,2014/3/31,13,12696,214,0.593442817
2011/7/12,2014/3/31,6,9219,229,0.817237227
2011/3/29,2014/3/31,17,17731,15,0.424874514
2006/1/12,2014/3/31,8,15150,7,0.497248845
2009/12/29,2014/3/31,8,8909,131,0.845566281
2012/9/27,2014/3/31,4,11553,55,0.652034969
2011/7/25,2014/3/31,8,8403,471,0.896441747
2006/1/3,2014/3/31,11,18066,16,0.416957821
2012/8/8,2014/3/31,3,10200,372,0.738470588
2008/1/28,2014/3/31,11,9350,69,0.805604278
2010/7/26,2014/3/31,6,10763,171,0.699826257
2010/8/6,2014/3/31,10,10071,224,0.747902889
2012/8/14,2014/3/31,5,9243,149,0.814896679
2010/10/21,2014/3/31,16,13185,101,0.571259006
2012/9/29,2014/3/31,6,11056,330,0.681213821
2009/12/13,2014/3/31,4,11368,386,0.6625
2011/3/17,2014/3/31,4,11368,209,0.6625
2009/3/7,2014/3/31,3,8526,399,0.883333333
2013/3/23,2014/3/31,6,13376,201,0.562968002
2006/5/2,2014/3/31,9,13220,244,0.569591528
2011/8/16,2014/3/31,13,13689,11,0.550066477
2012/9/10,2014/3/31,8,11692,9,0.64395142
2012/7/19,2014/3/31,7,8992,267,0.837294262
2012/12/21,2014/3/31,10,12725,21,0.591644794
2010/11/27,2014/3/31,11,13315,50,0.565394668
2010/5/20,2014/3/31,7,11805,10,0.637689115
2008/3/17,2014/3/31,7,8231,503,0.914530434
2006/6/27,2014/3/31,6,8205,296,0.917411335
2011/8/26,2014/3/31,10,14150,108,0.531944876
2012/10/19,2014/3/31,6,9079,177,0.829056063
2007/12/18,2014/3/31,8,9609,413,0.783317723
2007/11/27,2014/3/31,6,12330,168,0.6104412
2008/6/24,2014/3/31,6,10591,140,0.710631668
2007/5/13,2014/3/31,5,10841,338,0.694239461
2006/2/20,2014/3/31,5,8049,28,0.93501553
2013/3/17,2014/3/31,6,12935,145,0.581807499
2005/11/11,2014/3/31,8,10935,176,0.688155464
2011/1/21,2014/3/31,11,9427,33,0.798181818
2012/6/30,2014/3/31,9,11809,200,0.6371581
2011/10/16,2014/3/31,7,11109,89,0.677299487
2011/5/31,2014/3/31,3,10260,695,0.733333333
2012/7/11,2014/3/31,10,15606,155,0.482097911
2012/10/3,2014/3/31,4,9288,176,0.81
2008/7/2,2014/3/31,10,10097,419,0.745092602
2012/1/9,2014/3/31,11,10536,227,0.714039484
2011/8/15,2014/3/31,11,12100,18,0.621715702
2010/4/17,2014/3/31,8,12882,527,0.583958236
2012/6/13,2014/3/31,14,16942,33,0.44398005
2010/2/15,2014/3/31,8,12886,341,0.583707124
2007/6/11,2014/3/31,5,11214,80,0.67068575
2012/10/9,2014/3/31,7,12090,105,0.62208933
2011/1/3,2014/3/31,4,8540,423,0.880679157
2013/2/6,2014/3/31,12,8494,102,0.885447375
2012/2/19,2014/3/31,11,9936,137,0.756918277
2011/8/22,2014/3/31,9,13567,125,0.554338468
2007/11/6,2014/3/31,9,15226,153,0.493876264
2009/4/16,2014/3/31,9,11014,58,0.682709279
2009/3/1,2014/3/31,4,8237,161,0.912742503
2010/11/17,2014/3/31,7,11007,67,0.683014445
2012/7/19,2014/3/31,4,9774,490,0.769019849
2010/1/13,2014/3/31,9,16185,8,0.464376892
2011/7/10,2014/3/31,8,10824,13,0.694309867
2010/9/15,2014/3/31,10,8916,126,0.842839838
2011/10/29,2014/3/31,11,11978,23,0.627358491
2012/11/30,2014/3/31,11,13347,11,0.562990934
2012/4/24,2014/3/31,6,8561,204,0.877718724
2012/3/3,2014/3/31,4,7868,4,0.955
2010/6/16,2014/3/31,8,11540,222,0.651115251
2012/9/28,2014/3/31,5,10119,191,0.742506176
2012/3/27,2014/3/31,9,10619,73,0.707540258
2007/9/26,2014/3/31,3,7595,565,0.98921659
2006/8/3,2014/3/31,10,13530,286,0.555249815
2010/9/1,2014/3/31,13,12027,429,0.624627921
2010/9/23,2014/3/31,2,13540,385,0.554830133
2005/3/24,2014/3/31,8,11108,103,0.676259453
2011/10/16,2014/3/31,12,15218,256,0.49360297
2012/9/21,2014/3/31,6,9591,168,0.783125847
2007/8/18,2014/3/31,7,11255,71,0.667279431
2007/6/16,2014/3/31,11,10393,163,0.722571923
2008/3/17,2014/3/31,4,10887,35,0.689783228
2010/2/22,2014/3/31,8,10023,98,0.749229772
2011/2/2,2014/3/31,6,11930,373,0.629446773
2008/7/29,2014/3/31,11,14057,99,0.534195774
2012/4/21,2014/3/31,15,8698,417,0.863301908
2008/9/2,2014/3/31,6,6066,346,1.237784372
2011/4/18,2014/3/31,5,10556,487,0.71118795
2013/3/9,2014/3/31,9,15687,183,0.478537005
2010/1/14,2014/3/31,11,11005,170,0.682052703
2011/10/20,2014/3/31,8,8830,11,0.849862967
2011/8/16,2014/3/31,6,12700,161,0.59083622
2012/8/23,2014/3/31,8,11484,109,0.653383838
2013/2/12,2014/3/31,9,9485,72,0.791024776
2011/8/22,2014/3/31,6,12160,18,0.617009868
2008/2/25,2014/3/31,5,9268,116,0.809519853
2006/5/23,2014/3/31,9,11405,35,0.657833406
2006/1/27,2014/3/31,11,10556,186,0.710722812
2011/3/17,2014/3/31,6,11127,104,0.674157455
2011/12/3,2014/3/31,5,9691,220,0.77402848
2011/12/8,2014/3/31,6,14380,89,0.521628651
2012/4/26,2014/3/31,8,14139,107,0.530502864
2005/9/9,2014/3/31,8,8409,7,0.89193721
2008/6/26,2014/3/31,6,8542,346,0.878026223
2011/3/11,2014/3/31,7,9977,247,0.751736995
2012/4/24,2014/3/31,11,9099,193,0.824270799
2012/3/3,2014/3/31,5,5000,524,1.5
2011/1/4,2014/3/31,14,11366,6,0.659846032
2007/6/19,2014/3/31,6,11534,16,0.650220218
2012/5/14,2014/3/31,8,11157,114,0.672154701
2010/11/11,2014/3/31,11,11673,156,0.642381564
2012/8/11,2014/3/31,5,10186,224,0.736149617
2012/3/8,2014/3/31,6,8640,330,0.867783565
2006/11/30,2014/3/31,16,9917,7,0.755957447
2012/9/11,2014/3/31,8,13662,115,0.548670034
2008/12/25,2014/3/31,8,10997,190,0.681605893
2010/6/25,2014/3/31,8,7759,177,0.966043305
2012/10/14,2014/3/31,7,14197,315,0.527949567
2008/11/21,2014/3/31,6,8663,195,0.865196814
2011/2/15,2014/3/31,4,7301,169,1.026571703
2008/2/27,2014/3/31,7,9801,353,0.764600551
2012/11/18,2014/3/31,3,9690,136,0.773333333
2006/6/22,2014/3/31,8,9738,245,0.769511193
2007/5/19,2014/3/31,6,9951,431,0.752939403
2012/5/14,2014/3/31,10,15187,33,0.493251465
2006/1/21,2014/3/31,7,9411,263,0.795974923
2009/1/17,2014/3/31,5,12030,57,0.622679967
2008/2/19,2014/3/31,12,12263,153,0.610833401
2011/10/1,2014/3/31,11,12094,477,0.619286423
2006/3/17,2014/3/31,8,12109,100,0.618463952
2011/10/19,2014/3/31,12,14289,3,0.524103856
2012/9/1,2014/3/31,8,8515,91,0.879497358
2008/4/11,2014/3/31,6,10130,373,0.739274432
2013/2/5,2014/3/31,9,11666,11,0.641907252
2012/4/27,2014/3/31,8,10259,155,0.729938591
2011/7/1,2014/3/31,8,10624,88,0.704854104
2011/4/30,2014/3/31,8,8554,105,0.875422025
2007/5/17,2014/3/31,7,14921,185,0.501806179
2010/8/27,2014/3/31,10,10909,138,0.686319553
2005/11/5,2014/3/31,3,9432,174,0.793781807
2006/12/6,2014/3/31,6,11392,40,0.657201545
2012/6/29,2014/3/31,8,10009,108,0.747904886
2013/2/2,2014/3/31,13,11335,13,0.660411116
2009/1/12,2014/3/31,9,10160,11,0.736778543
2013/2/7,2014/3/31,9,18032,36,0.415124224
2009/1/3,2014/3/31,9,10659,334,0.702246927
2012/5/27,2014/3/31,10,9284,468,0.806247307
2008/9/30,2014/3/31,7,9894,133,0.756491813
2010/4/9,2014/3/31,8,10756,26,0.695717739
2009/4/4,2014/3/31,7,11255,141,0.664821857
2012/4/27,2014/3/31,8,7544,520,0.991788176
2009/6/20,2014/3/31,6,7482,578,1
2009/12/1,2014/3/31,6,11090,398,0.674661858
2009/10/8,2014/3/31,10,10134,76,0.738282021
2010/11/26,2014/3/31,9,12378,1,0.604422362
2009/10/27,2014/3/31,8,13206,31,0.56649629
2011/7/19,2014/3/31,8,9368,116,0.798551452
2011/8/17,2014/3/31,11,12620,117,0.592770206
2008/9/28,2014/3/31,3,10947,393,0.683333333
2010/10/14,2014/3/31,13,10340,18,0.723422631
2012/3/22,2014/3/31,9,10288,43,0.726998445
2011/6/24,2014/3/31,12,13038,136,0.573656236
2011/10/25,2014/3/31,20,13982,155,0.534924903
2006/4/21,2014/3/31,7,10534,121,0.70997247
2006/1/16,2014/3/31,16,13208,16,0.566225015
2006/7/17,2014/3/31,6,13263,37,0.563864887
2009/12/14,2014/3/31,10,8056,102,0.928300645
2008/7/7,2014/3/31,10,11635,2,0.642695316
2012/6/3,2014/3/31,20,11600,114,0.6445
2012/12/21,2014/3/31,11,9339,9,0.800506478
2012/5/17,2014/3/31,11,14250,20,0.524581053
2004/12/4,2014/3/31,8,9472,120,0.789173353
2012/10/16,2014/3/31,5,11150,149,0.670387444
2007/7/8,2014/3/31,4,7868,677,0.95
2012/2/27,2014/3/31,9,8677,94,0.861394491
2010/12/29,2014/3/31,5,8686,213,0.860476629
2011/3/25,2014/3/31,11,12352,37,0.605089054
2007/3/6,2014/3/31,10,12230,371,0.611107931
2010/5/8,2014/3/31,3,9342,640,0.8
2011/2/21,2014/3/31,12,12086,136,0.618336091
2011/8/29,2014/3/31,8,10341,158,0.722610966
2009/6/25,2014/3/31,7,11199,40,0.667226538
2009/4/20,2014/3/31,9,13139,299,0.568589695
2012/8/7,2014/3/31,10,17262,20,0.432774302
2011/5/13,2014/3/31,13,10665,55,0.700459447
2008/11/7,2014/3/31,9,12584,269,0.593606961
2012/1/3,2014/3/31,11,10116,223,0.738377817
2008/11/15,2014/3/31,13,18525,293,0.40320054
2012/3/3,2014/3/31,16,11220,336,0.665632799
2009/8/9,2014/3/31,7,13694,4,0.545368044
2008/9/29,2014/3/31,5,9509,229,0.785371753
2009/6/14,2014/3/31,9,13138,169,0.568322424
2010/12/31,2014/3/31,9,13318,63,0.560638985
2012/6/8,2014/3/31,9,13501,3,0.552951633
2009/8/31,2014/3/31,9,10468,56,0.713103745
2005/4/22,2014/3/31,7,12321,115,0.605802289
2008/5/3,2014/3/31,6,9184,121,0.812716681
2010/4/18,2014/3/31,7,14939,100,0.499614432
2012/8/20,2014/3/31,6,11227,2,0.664793801
2012/3/1,2014/3/31,7,11077,120,0.673793446
2009/12/4,2014/3/31,5,8968,340,0.832247993
2005/1/19,2014/3/31,9,13459,254,0.554524853
2011/5/3,2014/3/31,13,14552,130,0.512872457
2010/11/25,2014/3/31,11,12975,25,0.575136031
2006/6/14,2014/3/31,7,11032,162,0.676379623
2008/4/8,2014/3/31,6,12091,380,0.617136713
2006/2/13,2014/3/31,13,10593,8,0.704369867
2006/12/8,2014/3/31,9,9474,195,0.787561748
2011/11/15,2014/3/31,8,9762,262,0.764273714
2008/10/10,2014/3/31,8,12960,108,0.575668981
2010/10/19,2014/3/31,8,12499,246,0.596890951
2009/5/20,2014/3/31,5,10275,138,0.726
2009/2/9,2014/3/31,10,12156,44,0.613634419
2012/5/13,2014/3/31,9,15406,173,0.48417954
2009/11/12,2014/3/31,11,12881,9,0.579090909
2010/7/13,2014/3/31,9,12530,247,0.595300878
2011/4/6,2014/3/31,6,11689,14,0.638117889
2013/1/26,2014/3/31,4,9146,421,0.815536847
2007/9/11,2014/3/31,10,9856,152,0.756777597
2012/3/17,2014/3/31,8,10481,357,0.711611487
2006/6/30,2014/3/31,14,9032,149,0.82571302
2007/4/12,2014/3/31,7,15686,44,0.475441795
2011/12/16,2014/3/31,7,10843,2,0.687770912
2011/11/21,2014/3/31,13,11739,124,0.635186132
2011/6/16,2014/3/31,9,9275,209,0.803895418
2006/3/25,2014/3/31,7,10568,186,0.705534633
2010/6/29,2014/3/31,12,11975,31,0.622597912
2005/7/3,2014/3/31,6,11802,20,0.631666667
2009/8/31,2014/3/31,10,10614,37,0.702357264
2007/12/19,2014/3/31,5,5867,4,1.270576104
2012/4/14,2014/3/31,6,9104,488,0.818771968
2007/11/1,2014/3/31,7,9235,475,0.80714131
2009/3/31,2014/3/31,8,13773,8,0.541140637
2010/10/19,2014/3/31,5,10798,86,0.690201889
2012/7/21,2014/3/31,8,14551,25,0.512179232
2007/2/23,2014/3/31,5,9288,12,0.802307278
2013/3/6,2014/3/31,10,11802,61,0.631337909
2011/1/16,2014/3/31,5,9888,60,0.753537621
2007/6/15,2014/3/31,10,9254,138,0.805111303
2012/8/17,2014/3/31,5,9463,251,0.787226038
2010/1/29,2014/3/31,9,9253,506,0.805019994
2009/8/4,2014/3/31,9,8361,214,0.890751106
2008/12/11,2014/3/31,5,9098,181,0.818585403
2008/4/17,2014/3/31,11,10030,136,0.742475573
2010/6/1,2014/3/31,4,10189,443,0.730856806
2007/5/1,2014/3/31,9,18437,55,0.403881326
2011/12/22,2014/3/31,11,9337,106,0.797492771
